conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/13f7cd7c-6ec5-4186-8744-de3c780b973d,advies geven over landschappen,released,skill/competence,occupation-specific,raad geven over landschappen | adviseren over landschappen,"Advies geven over de planning, ontwikkeling en verzorging van nieuwe en bestaande tuinen en landschappen.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/6ebb869b-3931-4c7f-b168-07e2a271b1bc,adviseren over milieukwesties | projecten voor landschapsinrichting met hard materiaal leiden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/145fb42f-ebee-48e2-bdf8-2e935edc7158,oppervlakken ontsmetten,released,skill/competence,cross-sector,oppervlakken desinfecteren,"De correcte reinigingsprocedures toepassen, rekening houdend met het veilige gebruik van ontsmettingsmiddelen, om vervuilende en verontreinigende stoffen en bacteriële risico's te verwijderen van verschillende oppervlakken, zoals gebouwgevels, voertuigen en wegen.",http://data.europa.eu/esco/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,schoonmaken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1565b401-1754-4b07-8f1a-eb5869e64d95,invloed van klimaatverandering,released,knowledge,cross-sector,impact van klimaatverandering,"Inzicht in de impact van klimaatverandering op de biodiversiteit en de levensomstandigheden van planten en dieren.
    ",http://data.europa.eu/esco/isced-f/0532,aardwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,energiebesparingspotentieel van geautomatiseerde ploegensystemen,released,knowledge,occupation-specific,,"Potentieel om energie te besparen in geautomatiseerde ploegensystemen door middel van mechanismen zoals een verbeterde efficiëntie en een betere anticipatie op komende evenementen.
   ",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,energie-efficiëntie | elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,een absorptiekoeler op zonne-energie ontwerpen,released,skill/competence,sector-specific,,"Een absorptiekoeler ontwerpen met regeneratie door zonne-energie met behulp van buiscollectoren. Nauwkeurig de koelvraag van het gebouw berekenen om de juiste capaciteit (kW) te kiezen. Een gedetailleerd ontwerp maken van de installatie, het principe en de automatiseringsstrategie, gebruikmakend van beschikbare producten en concepten, passende producten selecteren.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,plannen beheren voor de opslag van organische nevenproducten,released,skill/competence,occupation-specific,,Methoden en procedures implementeren voor de opslag van organische bijproducten in overeenstemming met bestaande wetgeving en gezondheids- en veiligheidsbeleid. Toezicht houden op de uitvoering van de plannen en reageren op mogelijke problemen.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,opslagplaatsen beheren | operaties en productieprocessen plannen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,biologische landbouw,released,knowledge,sector-specific,,"Beginselen, technieken en voorschriften inzake biologische landbouw. Biologische landbouw of ecologische landbouw is een landbouwproductiemethode die sterk de nadruk legt op milieubescherming en ecologisch evenwicht.",http://data.europa.eu/esco/isced-f/0811,landbouw en veeteelt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,irrigatiestrategieën ontwikkelen,released,skill/competence,sector-specific,,"De ontwikkeling van methoden en procedures voor het kunstmatig irrigeren van land plannen, rekening houdend met strategieën voor duurzaam watergebruik.
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,beleid en wetgeving ontwikkelen | strategieën ontwikkelen om problemen op te lossen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,fotovoltaïsche systemen installeren,released,skill/competence,occupation-specific,fotovoltaïsche apparatuur installeren | zonne-energie-apparatuur installeren | zonne-energiesystemen installeren | PV-systemen installeren | installeren van zonne-energiesystemen | pv systemen installeren,"Systemen installeren die elektrische energie genereren door de omzetting van licht in elektrische stroom, het fotovoltaïsche effect. Zorgen voor een continue naleving van de regelgeving en de correcte installatie van het fotovoltaïsche voedingssysteem.",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installeren en repareren van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192e12e7-6bf0-42e6-bfc3-70c08551f12a,financiële kosten van milieuplannen beoordelen,released,skill/competence,cross-sector,,Milieuplannen financieel beoordelen om de vereiste uitgaven voor de milieuverbeteringen in evenwicht te brengen. Het economische voordeel beoordelen dat deze investeringen op de lange termijn voor het bedrijf zullen opleveren.,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"ontwikkelen van financiële, zakelijke en marketingplannen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,wetgeving inzake afvaltransport,released,knowledge,cross-sector,wetgeving inzake afvalvervoer,"Voorschriften en wetgeving betreffende het veilige vervoer van gevaarlijke en niet-gevaarlijke afvalstoffen, producten en middelen.",http://data.europa.eu/esco/isced-f/0421,recht
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,milieuparken monitoren,released,skill/competence,sector-specific,,"Locaties en voorzieningen monitoren die recyclingpunten bevatten en waar personen huishoudelijk afval kunnen achterlaten, om de veiligheid en de naleving van de wetgeving te waarborgen en ervoor te zorgen dat het publiek de voorzieningen gebruikt in overeenstemming met de afvalregelgeving.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,zorgen voor voorzieningen ter plaatse | controleren van veiligheid en beveiliging
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,duurzame energie promoten,released,skill/competence,sector-specific,,"Het gebruik van hernieuwbare elektriciteit en warmteopwekkingsbronnen bij organisaties en individuen promoten, om te werken aan een duurzame toekomst en de verkoop van apparatuur voor hernieuwbare energie, zoals uitrustingen voor zonne-energie, aan te moedigen.",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"duurzaamheid promoten | promoten van producten, diensten en programma's"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,toetsing van waterkwaliteit beheren,released,skill/competence,cross-sector,testen van waterkwaliteit beheren,"De procedures sturen met betrekking tot het uitvoeren van kwaliteitstests en -analyses van water en de daaropvolgende zuiveringsprocedures door het beheren van de activiteiten, van het verzamelen van monsters tot het uitvoeren van laboratoriumtests, het leiding geven aan het personeel en de naleving van de wetgeving.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,anderen leiden | de kwaliteit van goederen bewaken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,advies geven over verbruik van nutsvoorzieningen,released,skill/competence,sector-specific,raad geven over verbruik van nutsvoorzieningen,"Personen of organisaties advies geven over methodes waarmee zij hun verbruik van nutsvoorzieningen, zoals warmte, water, gas elektriciteit, kunnen verminderen, zodat zij geld kunnen besparen en duurzame praktijken kunnen integreren.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,anderen adviseren | adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b6197c8-a08b-412b-8be0-ed6de108b17e,verbeteringen aan elektrische systemen ontwikkelen,released,skill/competence,occupation-specific,,"Wijzigingen ontwerpen, voorstellen en implementeren om elektrische systemen te verbeteren; focussen op duurzaamheid, kwaliteit en veiligheid.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,behandeling van rioolslib coördineren,released,skill/competence,sector-specific,behandeling van zuiveringsslib coördineren,"De behandeling en verwijdering van halfvaste residuen coördineren afkomstig van de behandeling van afvalwater zoals energiewinning door vergisting, drogen en hergebruik als meststof.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,anderen leiden | verwijderen van niet-gevaarlijke afval en puin
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,fermentatie op laboratoriumschaal,released,knowledge,occupation-specific,,"De stappen en vereisten die deel uitmaken van fermentatie op laboratoriumschaal voor de omzetting van de biomassa in chemische stoffen, suikers of brandstoffen.",http://data.europa.eu/esco/isced-f/0711,chemische technologie en processen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,klanten advies geven over bouwmaterialen,released,skill/competence,sector-specific,klanten adviseren over bouwmaterialen | klanten raad geven over bouwmaterialen,"Klanten gedetailleerd advies verstrekken over verschillende bouwmaterialen; duurzame ontwikkeling aanbevelen en het gebruik van groene materialen zoals hout, stro en bamboe promoten; de recycling en het gebruik van hernieuwbare of niet-giftige materialen promoten.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521,anderen adviseren | adviseren over producten en diensten | adviseren over bouwaangelegenheden | advies geven over bouwmaterialen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,materialen en onderdelen voor duurzame schoenen,released,knowledge,sector-specific,,"Milieuvriendelijke materialen en onderdelen waaronder leer, textiel en kunststof, materialen voor zolen en tussenzolen, diverse onderdelen en toebehoren.
	",http://data.europa.eu/esco/isced-f/0723,"textiel (kleding, schoeisel en leer)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,historische klimaatveranderingen vaststellen,released,skill/competence,occupation-specific,,"Monsters van ijskernen, boomringen, sedimenten, enz. analyseren om informatie te verkrijgen over klimaatveranderingen in de loop der tijden en de gevolgen daarvoor voor het leven op de planeet.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,analyseren van wetenschappelijk en medische gegevens | kwalitatieve informatie verwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,gevolgen van industriële activiteiten beoordelen,released,skill/competence,cross-sector,,Gegevens analyseren om de impact van industriële activiteiten op de beschikbaarheid van hulpbronnen en de kwaliteit van het grondwater te ramen.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,kritisch denken | gevolgen voor het milieu beoordelen | controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,informatie geven over geothermische warmtepompen,released,skill/competence,sector-specific,informatie verstrekken over aardwarmtepompen | informatie geven over aardwarmtepompen | informatie verstrekken over geothermische warmtepompen,"Organisaties en individuele personen die op zoek zijn naar alternatieve methoden om gebouwen van energie te voorzien informatie verstrekken over de kosten, voordelen en negatieve aspecten van de installatie en het gebruik van geothermische warmtepompen en over de zaken waarmee rekening gehouden moet worden bij de aanschaf en installatie van geothermische warmtepompen.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,anderen adviseren | adviseren over milieukwesties | informatie geven
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,projecten rond oceaanenergie onderzoeken,released,skill/competence,sector-specific,,Projecten rond golf- en getijdenenergie onderzoeken en de projecten ontwikkelen van concept tot eindresultaat.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,wetenschappelijk of marktonderzoek uitvoeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,advies geven over ingebouwde ventilatiesystemen,released,skill/competence,sector-specific,,"Onderzoek verrichten naar en advies geven over een ventilatiesysteem dat aan de energie-eisen voldoet, maar ook een goede binnenluchtkwaliteit garandeert volgens de minimale kwaliteitsniveaus voor binnenlucht. Alternatieve manieren van ventilatie overwegen (bv. schoorsteenventilatie, gebruik van schoorsteeneffect, natuurlijke ventilatie).
	",http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,adviseren over ontwerp en gebruik van technologieën
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e25d043-0307-4e50-8a19-9e7cce22caea,conservatiebehoeften beoordelen,released,skill/competence,sector-specific,restauratiebehoeften beoordelen | conservatiebehoeftes beoordelen | restauratiebehoeftes beoordelen,De behoeften op het gebied van conservering/restauratie in verband met het huidige en geplande toekomstige gebruik beoordelen en inventariseren.,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,beslissingen nemen | analyseren en evalueren van informatie en gegevens
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,een haalbaarheidsstudie naar absorptiekoeling op zonne-energie uitvoeren,released,skill/competence,sector-specific,,"Het potentieel van de toepassing van koeling op zonne-energie evalueren en beoordelen. Een gestandaardiseerd onderzoek realiseren om de koelvraag van het gebouw, de kosten, voordelen en analyse van de levenscyclus te ramen, en onderzoek uitvoeren om het besluitvormingsproces te ondersteunen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,haalbaarheidsonderzoek uitvoeren | analyseren van bedrijfsactiviteiten
